# id:8--1424-8 
0,-216.99439466551
1,-45.062652950403
2,-160.02226368236
3,-246.97748686035
4,-83.471378298334
5,-147.63102928508
6,-133.34939509149
7,-158.42908770216
8,-240.61230404908
9,-52.925474566677
10,-181.85706920951
11,-230.77596361374
12,-237.43327906237
13,-183.75682205468
14,-239.75773502518
15,-240.20579341646
16,-151.30249605814
17,-89.091749320418
18,-123.07056814153
19,-156.02988133149
20,-75.975175581284
21,-114.72804787391
22,-102.4696196464
23,-61.829144840043
24,-251.11153544281
25,-98.590752380896
26,-247.41916622814
27,-380.07174280004
28,-109.1342262173
29,-93.129439576951
30,-109.15145056906
31,-219.92908519498
32,-63.26466853608
33,-26.465798896841
34,-154.81348063685
35,-102.92994607456
36,-265.62424993396
37,-174.50886476703
38,-147.95392609331
39,-194.67581452743
40,-164.07820259525
41,-123.45503572061
42,-73.660819298632
43,30.907618750369
44,-170.46603861665
45,-59.795533313399
46,-95.068470001755
47,-162.21010420108
48,-37.514606267311
49,-117.02894644554
50,-33.957067620237
51,-52.562446617374
52,-115.77762613071
53,-95.866374579312
54,-191.56270275258
55,-116.67496721059
56,-228.07023318681
57,-168.20503134999
58,-127.78696829805
59,-142.3915026195
60,-85.518338272335
61,-37.965562439461
62,-122.1591536921
63,-86.530657698653
64,-350.84003094169
65,-139.14922885628
66,-275.70816220641
67,-110.38604397447
68,-216.52684889906
69,-208.55893485745
70,-112.86806122661
71,-133.28061587107
72,-3.9109358835265
73,-218.11594491914
74,-88.996147777725
75,-85.711553719853
76,-49.466746321058
77,-70.903510471359
78,-185.02700975697
79,-195.51840137188
80,-22.212498033111
81,-125.27650426358
82,-217.81076696788
83,-29.008691788448
84,151.60115177523
85,-49.256139223215
86,-100.38053363011
87,-108.48359414807
88,-65.763681945429
89,-221.99378123302
90,11.51958300552
91,30.692932951101
92,-92.778309411699
93,-45.868786639698
94,-97.098245360168
95,9.2677670894074
96,-156.20614342162
97,-268.58089088109
98,52.164480347961
99,11.568718091904
100,-203.56070287627
101,-130.04631368451
102,-98.012068617835
103,18.23548093182
104,-115.77096472557
